,sensor_4
12233,1411.13
12234,1407.61
12235,1414.77
12236,1417.33
12237,1415.12
12238,1413.9
12239,1414.98
12240,1414.03
12241,1412.89
12242,1416.79
12243,1412.28
12244,1416.25
12245,1423.39
12246,1415.12
12247,1417.1
12248,1416.72
12249,1409.42
12250,1415.36
12251,1418.66
12252,1418.26
12253,1418.87
12254,1418.73
12255,1415.35
12256,1415.56
12257,1424.62
12258,1414.36
12259,1414.19
12260,1413.52
12261,1414.56
12262,1413.11
12263,1411.41
12264,1417.85
12265,1421.41
12266,1424.22
12267,1414.9
12268,1421.04
12269,1420.05
12270,1419.42
12271,1416.1
12272,1423.12
12273,1414.54
12274,1418.73
12275,1415.52
12276,1425.08
12277,1419.74
12278,1420.19
12279,1424.44
12280,1418.29
12281,1422.98
12282,1420.36
12283,1424.62
12284,1415.64
12285,1419.18
12286,1430.64
12287,1419.38
12288,1421.9
12289,1421.51
12290,1429.69
12291,1421.31
12292,1424.66
12293,1425.57
12294,1424.28
12295,1420.12
12296,1425.68
12297,1424.08
12298,1423.58
12299,1431.48
12300,1425.56
12301,1429.41
12302,1432.64
12303,1424.88
12304,1421.8
12305,1423.67
12306,1427.51
12307,1405.59
12308,1396.99
12309,1404.54
12310,1399.57
12311,1412.41
12312,1402.95
12313,1404.86
12314,1404.07
12315,1397.96
12316,1413.78
12317,1407.38
12318,1406.98
12319,1405.53
12320,1407.18
12321,1402.24
12322,1406.88
12323,1408.52
12324,1409.26
12325,1407.84
12326,1397.29
12327,1409.94
12328,1411.07
12329,1401.63
12330,1404.91
12331,1406.0
12332,1408.13
12333,1409.2
12334,1408.06
12335,1398.82
12336,1410.0
12337,1410.76
12338,1406.72
12339,1400.47
12340,1409.54
12341,1409.16
12342,1414.87
12343,1401.88
12344,1409.91
12345,1403.99
12346,1404.36
12347,1409.05
12348,1408.74
12349,1403.78
12350,1402.64
12351,1405.24
12352,1405.02
12353,1406.3
12354,1403.47
12355,1401.34
12356,1407.39
12357,1407.12
12358,1401.69
12359,1408.63
12360,1403.69
12361,1405.3
12362,1412.3
12363,1405.69
12364,1407.32
12365,1400.91
12366,1417.57
12367,1409.68
12368,1407.12
12369,1412.99
12370,1406.18
12371,1407.06
12372,1408.08
12373,1410.4
12374,1405.9
12375,1406.41
12376,1405.36
12377,1408.79
12378,1409.63
12379,1409.39
12380,1403.81
12381,1407.94
12382,1407.83
12383,1404.65
12384,1403.51
12385,1406.33
12386,1403.56
12387,1412.56
12388,1409.02
12389,1406.79
12390,1412.95
12391,1407.49
12392,1409.38
12393,1414.92
12394,1414.19
12395,1402.2
12396,1407.81
12397,1416.19
12398,1408.12
12399,1400.04
12400,1413.29
12401,1411.51
12402,1406.57
12403,1417.12
12404,1415.19
12405,1411.39
12406,1406.09
12407,1412.66
12408,1404.44
12409,1413.8
12410,1412.19
12411,1415.99
12412,1412.18
12413,1405.06
12414,1406.39
12415,1406.56
12416,1413.02
12417,1410.94
12418,1413.22
12419,1402.08
12420,1405.69
12421,1410.05
12422,1412.79
12423,1410.98
12424,1412.67
12425,1409.75
12426,1415.19
12427,1412.84
12428,1414.77
12429,1413.12
12430,1412.93
12431,1418.57
12432,1418.26
12433,1416.13
12434,1411.09
12435,1410.96
12436,1414.9
12437,1412.16
12438,1416.67
12439,1414.35
12440,1412.85
12441,1417.03
12442,1410.86
12443,1416.51
12444,1413.63
12445,1415.81
12446,1420.81
12447,1416.71
12448,1412.0
12449,1416.18
12450,1423.84
12451,1413.21
12452,1413.81
12453,1421.38
12454,1420.64
12455,1413.1
12456,1417.41
12457,1420.86
12458,1423.41
12459,1414.98
12460,1418.06
12461,1409.55
12462,1423.34
12463,1417.32
12464,1417.34
12465,1421.02
12466,1417.29
12467,1424.47
12468,1420.81
12469,1418.66
12470,1419.49
12471,1431.99
12472,1420.36
12473,1421.77
12474,1427.47
12475,1426.49
12476,1426.65
12477,1436.27
12478,1426.43
12479,1432.1
12480,1424.72
12481,1408.33
12482,1411.2
12483,1398.31
12484,1402.35
12485,1409.68
12486,1398.68
12487,1402.33
12488,1403.88
12489,1403.35
12490,1400.76
12491,1403.66
12492,1405.13
12493,1406.05
12494,1407.95
12495,1406.99
12496,1408.94
12497,1404.85
12498,1403.62
12499,1403.95
12500,1402.36
12501,1399.48
12502,1408.15
12503,1404.34
12504,1404.82
12505,1407.61
12506,1401.43
12507,1410.3
12508,1400.18
12509,1408.05
12510,1410.51
12511,1404.97
12512,1408.83
12513,1403.15
12514,1404.77
12515,1408.47
12516,1401.76
12517,1399.7
12518,1405.8
12519,1411.84
12520,1401.89
12521,1404.56
12522,1401.27
12523,1409.04
12524,1405.53
12525,1408.07
12526,1400.05
12527,1404.87
12528,1407.41
12529,1414.69
12530,1404.3
12531,1406.84
12532,1401.18
12533,1405.13
12534,1405.95
12535,1401.15
12536,1412.51
12537,1412.54
12538,1403.94
12539,1408.74
12540,1398.98
12541,1407.67
12542,1408.66
12543,1402.06
12544,1398.02
12545,1408.48
12546,1410.05
12547,1399.02
12548,1407.39
12549,1406.23
12550,1411.56
12551,1402.65
12552,1406.08
12553,1405.09
12554,1399.78
12555,1402.99
12556,1409.36
12557,1408.65
12558,1402.41
12559,1402.23
12560,1397.31
12561,1408.43
12562,1403.91
12563,1405.18
12564,1405.54
12565,1404.05
12566,1414.09
12567,1403.5
12568,1402.48
12569,1405.66
12570,1407.32
12571,1405.48
12572,1404.4
12573,1411.74
12574,1407.01
12575,1414.48
12576,1405.83
12577,1401.59
12578,1410.03
12579,1408.15
12580,1404.35
12581,1406.68
12582,1408.24
12583,1406.41
12584,1407.22
12585,1406.9
12586,1401.55
12587,1401.78
12588,1407.14
12589,1411.03
12590,1405.65
12591,1410.87
12592,1410.54
12593,1405.03
12594,1406.45
12595,1403.77
12596,1411.56
12597,1414.17
12598,1410.83
12599,1407.68
12600,1400.62
12601,1411.39
12602,1401.02
12603,1411.35
12604,1409.01
12605,1412.81
12606,1409.45
12607,1399.86
12608,1410.2
12609,1413.03
12610,1407.79
12611,1404.98
12612,1404.91
12613,1400.22
12614,1404.99
12615,1402.09
12616,1409.13
12617,1411.03
12618,1405.83
12619,1411.94
12620,1404.92
12621,1412.24
12622,1408.65
12623,1405.97
12624,1411.45
12625,1411.71
12626,1405.59
12627,1410.13
12628,1405.71
12629,1412.05
12630,1404.03
12631,1406.67
12632,1403.72
12633,1406.35
12634,1410.87
12635,1407.62
12636,1411.93
12637,1413.55
12638,1406.97
12639,1407.01
12640,1412.93
12641,1406.6
12642,1413.76
12643,1409.2
12644,1405.06
12645,1403.62
12646,1415.63
12647,1406.75
12648,1410.15
12649,1407.51
12650,1407.28
12651,1412.92
12652,1408.73
12653,1406.97
12654,1404.86
12655,1408.59
12656,1407.87
12657,1410.67
12658,1411.71
12659,1411.43
12660,1411.37
12661,1412.52
12662,1409.84
12663,1410.89
12664,1410.54
12665,1414.48
12666,1410.67
12667,1412.49
12668,1409.01
12669,1410.45
12670,1407.8
12671,1410.92
12672,1415.61
12673,1410.02
12674,1414.56
12675,1418.33
12676,1414.4
12677,1408.93
12678,1412.61
12679,1410.54
12680,1414.91
12681,1403.01
12682,1414.12
12683,1412.45
12684,1412.97
12685,1415.48
12686,1412.0
12687,1413.28
12688,1410.25
12689,1414.45
12690,1410.95
12691,1404.75
12692,1415.79
12693,1411.95
12694,1411.5
12695,1414.45
12696,1409.2
12697,1418.1
12698,1415.86
12699,1414.22
12700,1419.41
12701,1414.44
12702,1409.81
12703,1417.22
12704,1414.41
12705,1425.11
12706,1422.68
12707,1418.52
12708,1407.97
12709,1420.9
12710,1423.55
12711,1417.26
12712,1423.27
12713,1418.85
12714,1418.91
12715,1420.82
12716,1418.17
12717,1414.07
12718,1422.28
12719,1420.69
12720,1424.76
12721,1416.86
12722,1423.95
12723,1418.14
12724,1417.07
12725,1420.81
12726,1424.23
12727,1418.16
12728,1417.35
12729,1413.85
12730,1420.75
12731,1420.14
12732,1423.8
12733,1422.78
12734,1426.57
12735,1425.38
12736,1418.48
12737,1428.76
12738,1424.99
12739,1421.9
12740,1423.54
12741,1430.92
12742,1428.55
12743,1427.74
12744,1424.44
12745,1419.68
12746,1427.27
12747,1424.61
12748,1421.47
12749,1425.44
12750,1420.45
12751,1430.37
12752,1426.99
12753,1427.56
12754,1421.98
12755,1420.04
12756,1425.46
12757,1427.23
12758,1436.14
12759,1437.98
12760,1428.08
12761,1430.33
12762,1426.12
12763,1425.77
12764,1398.93
12765,1403.05
12766,1404.75
12767,1399.61
12768,1401.17
12769,1399.53
12770,1394.65
12771,1402.85
12772,1396.58
12773,1402.04
12774,1398.67
12775,1396.26
12776,1394.71
12777,1397.98
12778,1395.51
12779,1398.96
12780,1408.99
12781,1398.41
12782,1393.44
12783,1398.74
12784,1395.18
12785,1398.84
12786,1400.08
12787,1402.97
12788,1396.7
12789,1396.15
12790,1399.68
12791,1397.24
12792,1393.27
12793,1404.47
12794,1398.78
12795,1398.58
12796,1402.64
12797,1396.8
12798,1396.63
12799,1393.82
12800,1392.3
12801,1395.58
12802,1392.99
12803,1396.98
12804,1403.3
12805,1396.97
12806,1405.19
12807,1396.59
12808,1405.46
12809,1400.44
12810,1396.33
12811,1405.74
12812,1399.78
12813,1396.8
12814,1400.53
12815,1394.55
12816,1401.47
12817,1398.72
12818,1406.56
12819,1390.97
12820,1402.4
12821,1402.59
12822,1395.47
12823,1404.94
12824,1398.5
12825,1407.54
12826,1397.82
12827,1402.8
12828,1395.27
12829,1403.99
12830,1402.49
12831,1402.49
12832,1394.79
12833,1403.36
12834,1407.64
12835,1402.21
12836,1401.78
12837,1395.4
12838,1399.53
12839,1404.66
12840,1407.18
12841,1396.01
12842,1403.75
12843,1399.65
12844,1399.14
12845,1398.37
12846,1397.12
12847,1401.31
12848,1403.94
12849,1406.73
12850,1400.32
12851,1400.61
12852,1406.36
12853,1397.63
12854,1399.87
12855,1406.01
12856,1401.09
12857,1402.16
12858,1403.38
12859,1392.8
12860,1406.45
12861,1412.46
12862,1402.73
12863,1403.67
12864,1409.68
12865,1407.89
12866,1403.56
12867,1409.31
12868,1404.53
12869,1412.25
12870,1414.42
12871,1409.79
12872,1404.41
12873,1403.83
12874,1410.33
12875,1415.42
12876,1416.27
12877,1411.15
12878,1401.63
12879,1410.38
12880,1405.07
12881,1409.37
12882,1406.96
12883,1417.4
12884,1409.86
12885,1408.93
12886,1413.31
12887,1411.06
12888,1408.54
12889,1411.58
12890,1407.78
12891,1403.65
12892,1411.54
12893,1417.3
12894,1412.31
12895,1411.96
12896,1416.3
12897,1423.85
12898,1418.04
12899,1420.28
12900,1410.59
12901,1423.18
12902,1420.03
12903,1419.69
12904,1416.42
12905,1422.05
12906,1409.22
12907,1424.77
12908,1432.39
12909,1425.83
12910,1423.98
12911,1430.73
12912,1428.48
12913,1428.51
12914,1427.38
12915,1426.13
12916,1432.83
12917,1408.97
12918,1410.63
12919,1415.2
12920,1406.68
12921,1409.5
12922,1405.56
12923,1400.12
12924,1412.13
12925,1406.29
12926,1407.68
12927,1409.66
12928,1413.91
12929,1411.43
12930,1412.5
12931,1409.03
12932,1409.58
12933,1412.03
12934,1409.59
12935,1412.68
12936,1413.35
12937,1410.24
12938,1407.94
12939,1420.02
12940,1405.83
12941,1416.26
12942,1409.87
12943,1415.65
12944,1415.54
12945,1415.63
12946,1404.77
12947,1401.68
12948,1408.02
12949,1409.96
12950,1409.91
12951,1416.38
12952,1412.53
12953,1406.74
12954,1410.17
12955,1408.61
12956,1412.18
12957,1410.36
12958,1404.56
12959,1405.88
12960,1415.51
12961,1414.97
12962,1408.89
12963,1408.93
12964,1409.54
12965,1417.22
12966,1403.1
12967,1409.71
12968,1414.12
12969,1408.88
12970,1416.68
12971,1415.68
12972,1408.46
12973,1402.9
12974,1403.32
12975,1400.97
12976,1409.74
12977,1417.56
12978,1402.78
12979,1409.87
12980,1409.16
12981,1414.62
12982,1407.56
12983,1409.7
12984,1416.1
12985,1416.27
12986,1413.74
12987,1418.16
12988,1405.17
12989,1402.3
12990,1412.25
12991,1409.56
12992,1414.12
12993,1416.03
12994,1414.81
12995,1415.86
12996,1409.21
12997,1411.62
12998,1417.75
12999,1413.06
13000,1405.82
13001,1411.98
13002,1412.75
13003,1413.86
13004,1410.91
13005,1415.66
13006,1414.86
13007,1414.37
13008,1404.11
13009,1411.15
13010,1419.34
13011,1412.0
13012,1411.8
13013,1414.21
13014,1412.73
13015,1419.54
13016,1414.52
13017,1420.26
13018,1413.87
13019,1416.52
13020,1415.8
13021,1408.71
13022,1407.56
13023,1410.4
13024,1424.91
13025,1416.95
13026,1415.97
13027,1411.27
13028,1414.03
13029,1409.87
13030,1408.49
13031,1417.39
13032,1416.41
13033,1412.77
13034,1419.06
13035,1417.38
13036,1422.37
13037,1414.32
13038,1413.46
13039,1415.26
13040,1419.95
13041,1421.01
13042,1419.02
13043,1422.39
13044,1417.57
13045,1410.47
13046,1413.36
13047,1406.56
13048,1408.12
13049,1419.62
13050,1415.18
13051,1415.79
13052,1417.48
13053,1421.71
13054,1409.1
13055,1413.41
13056,1415.92
13057,1417.8
13058,1414.81
13059,1419.5
13060,1424.16
13061,1423.21
13062,1416.72
13063,1406.65
13064,1418.66
13065,1414.91
13066,1419.76
13067,1419.09
13068,1421.02
13069,1415.28
13070,1417.85
13071,1415.53
13072,1420.74
13073,1421.25
13074,1419.9
13075,1420.58
13076,1415.26
13077,1429.6
13078,1416.59
13079,1419.21
13080,1420.32
13081,1425.76
13082,1418.03
13083,1418.23
13084,1418.4
13085,1420.05
13086,1419.86
13087,1420.62
13088,1425.51
13089,1421.27
13090,1419.28
13091,1423.58
13092,1420.84
13093,1419.93
13094,1421.71
13095,1424.47
13096,1422.79
13097,1428.92
13098,1425.6
13099,1429.44
13100,1437.07
13101,1424.0
13102,1419.24
13103,1427.54
13104,1423.66
13105,1426.83
13106,1426.16
13107,1425.71
13108,1425.65
13109,1428.99
13110,1429.25
13111,1426.74
13112,1422.52
13113,1434.96
13114,1424.13
13115,1430.21
13116,1431.68
13117,1429.37
13118,1429.38
13119,1398.16
13120,1404.59
13121,1408.07
13122,1398.73
13123,1395.19
13124,1401.03
13125,1403.27
13126,1402.44
13127,1401.75
13128,1406.78
13129,1400.88
13130,1398.12
13131,1404.68
13132,1403.96
13133,1404.09
13134,1402.98
13135,1398.96
13136,1401.05
13137,1402.67
13138,1408.78
13139,1405.31
13140,1401.01
13141,1404.88
13142,1402.23
13143,1403.55
13144,1406.44
13145,1399.7
13146,1408.01
13147,1408.16
13148,1413.82
13149,1398.18
13150,1404.26
13151,1398.94
13152,1399.27
13153,1398.77
13154,1403.38
13155,1398.8
13156,1406.64
13157,1398.47
13158,1405.7
13159,1403.61
13160,1399.03
13161,1400.39
13162,1402.09
13163,1404.07
13164,1407.95
13165,1412.07
13166,1399.78
13167,1404.1
13168,1408.79
13169,1403.38
13170,1405.64
13171,1408.18
13172,1405.6
13173,1400.32
13174,1408.1
13175,1402.28
13176,1405.64
13177,1406.06
13178,1404.73
13179,1402.94
13180,1403.68
13181,1401.13
13182,1408.74
13183,1403.29
13184,1409.07
13185,1409.5
13186,1400.86
13187,1404.71
13188,1409.24
13189,1404.46
13190,1406.18
13191,1398.19
13192,1412.06
13193,1409.33
13194,1399.94
13195,1406.37
13196,1405.9
13197,1411.48
13198,1400.6
13199,1398.93
13200,1406.44
13201,1404.77
13202,1402.89
13203,1402.14
13204,1405.72
13205,1399.92
13206,1405.0
13207,1407.88
13208,1399.6
13209,1399.6
13210,1402.65
13211,1403.13
13212,1404.8
13213,1405.28
13214,1399.93
13215,1402.22
13216,1407.13
13217,1407.25
13218,1404.07
13219,1407.55
13220,1407.97
13221,1406.7
13222,1401.5
13223,1404.09
13224,1408.71
13225,1404.3
13226,1406.95
13227,1413.16
13228,1409.87
13229,1402.17
13230,1404.93
13231,1405.49
13232,1400.84
13233,1404.23
13234,1405.84
13235,1404.06
13236,1407.9
13237,1407.62
13238,1409.19
13239,1404.58
13240,1408.18
13241,1405.97
13242,1404.48
13243,1399.19
13244,1408.23
13245,1407.04
13246,1410.31
13247,1407.58
13248,1403.34
13249,1407.09
13250,1404.42
13251,1413.31
13252,1408.24
13253,1408.39
13254,1402.91
13255,1399.89
13256,1405.07
13257,1408.48
13258,1408.24
13259,1410.72
13260,1408.08
13261,1405.62
13262,1401.53
13263,1405.31
13264,1412.36
13265,1413.62
13266,1401.35
13267,1406.57
13268,1405.45
13269,1406.76
13270,1410.3
13271,1400.66
13272,1407.52
13273,1405.64
13274,1411.75
13275,1413.04
13276,1406.76
13277,1402.42
13278,1405.79
13279,1403.71
13280,1409.72
13281,1403.62
13282,1405.26
13283,1404.62
13284,1407.44
13285,1404.35
13286,1406.02
13287,1408.23
13288,1409.24
13289,1410.58
13290,1412.38
13291,1409.66
13292,1406.54
13293,1413.43
13294,1409.53
13295,1399.44
13296,1407.15
13297,1413.55
13298,1406.88
13299,1413.54
13300,1408.47
13301,1407.54
13302,1411.01
13303,1407.38
13304,1407.34
13305,1403.4
13306,1407.56
13307,1414.54
13308,1411.94
13309,1405.65
13310,1414.77
13311,1407.88
13312,1405.27
13313,1414.53
13314,1408.38
13315,1405.38
13316,1407.58
13317,1404.84
13318,1410.52
13319,1411.31
13320,1406.02
13321,1415.55
13322,1418.18
13323,1413.87
13324,1410.31
13325,1404.56
13326,1399.59
13327,1411.47
13328,1413.05
13329,1410.17
13330,1410.93
13331,1410.1
13332,1414.19
13333,1414.82
13334,1414.17
13335,1412.24
13336,1414.43
13337,1412.55
13338,1409.98
13339,1413.06
13340,1400.03
13341,1409.15
13342,1415.4
13343,1413.55
13344,1414.05
13345,1408.0
13346,1412.14
13347,1417.09
13348,1412.68
13349,1412.29
13350,1408.78
13351,1418.59
13352,1412.65
13353,1407.56
13354,1403.93
13355,1411.47
13356,1415.64
13357,1417.14
13358,1419.65
13359,1416.66
13360,1412.77
13361,1420.19
13362,1419.01
13363,1415.24
13364,1412.82
13365,1415.73
13366,1413.89
13367,1417.38
13368,1414.12
13369,1416.3
13370,1410.6
13371,1415.87
13372,1416.38
13373,1419.41
13374,1420.66
13375,1419.45
13376,1418.95
13377,1420.21
13378,1415.08
13379,1420.31
13380,1418.85
13381,1419.32
13382,1423.63
13383,1412.31
13384,1417.61
13385,1421.7
13386,1415.13
13387,1414.6
13388,1421.71
13389,1412.0
13390,1412.07
13391,1416.15
13392,1424.83
13393,1417.96
13394,1418.26
13395,1422.12
13396,1421.85
13397,1429.94
13398,1425.35
13399,1414.08
13400,1422.98
13401,1422.52
13402,1415.82
13403,1420.49
13404,1421.47
13405,1427.22
13406,1420.24
13407,1419.19
13408,1411.52
13409,1430.38
13410,1426.02
13411,1424.81
13412,1422.07
13413,1418.79
13414,1425.52
13415,1424.99
13416,1431.85
13417,1419.12
13418,1424.93
13419,1431.12
13420,1422.47
13421,1430.3
13422,1426.61
13423,1427.97
13424,1424.8
13425,1426.73
13426,1429.87
13427,1426.89
13428,1436.56
13429,1423.76
13430,1434.77
13431,1424.96
13432,1408.15
13433,1405.07
13434,1406.81
13435,1402.66
13436,1401.77
13437,1410.22
13438,1409.46
13439,1394.3
13440,1406.22
13441,1408.46
13442,1412.51
13443,1405.1
13444,1405.64
13445,1406.61
13446,1400.94
13447,1406.85
13448,1407.9
13449,1402.62
13450,1407.79
13451,1412.39
13452,1405.17
13453,1401.22
13454,1405.38
13455,1406.39
13456,1410.77
13457,1408.65
13458,1406.73
13459,1412.37
13460,1409.13
13461,1406.73
13462,1409.66
13463,1401.7
13464,1402.85
13465,1404.31
13466,1403.0
13467,1407.48
13468,1405.49
13469,1400.73
13470,1400.3
13471,1406.52
13472,1407.75
13473,1406.55
13474,1404.49
13475,1408.4
13476,1400.04
13477,1412.31
13478,1406.08
13479,1402.58
13480,1405.3
13481,1406.86
13482,1407.15
13483,1408.49
13484,1406.62
13485,1404.77
13486,1403.99
13487,1406.05
13488,1408.17
13489,1402.82
13490,1409.66
13491,1409.24
13492,1402.86
13493,1412.04
13494,1420.38
13495,1407.7
13496,1406.89
13497,1407.0
13498,1400.02
13499,1415.01
13500,1403.83
13501,1407.66
13502,1403.79
13503,1408.71
13504,1409.44
13505,1416.0
13506,1413.19
13507,1405.58
13508,1406.05
13509,1404.32
13510,1406.53
13511,1400.18
13512,1405.45
13513,1406.47
13514,1402.52
13515,1412.12
13516,1407.14
13517,1409.63
13518,1405.4
13519,1406.99
13520,1414.58
13521,1407.99
13522,1407.49
13523,1411.61
13524,1401.32
13525,1406.08
13526,1413.12
13527,1410.32
13528,1409.85
13529,1411.17
13530,1399.85
13531,1411.82
13532,1409.43
13533,1406.98
13534,1402.8
13535,1411.92
13536,1413.14
13537,1409.05
13538,1407.06
13539,1411.48
13540,1410.9
13541,1415.97
13542,1415.61
13543,1407.88
13544,1409.87
13545,1410.77
13546,1411.2
13547,1408.78
13548,1410.18
13549,1407.26
13550,1402.63
13551,1414.08
13552,1407.18
13553,1411.54
13554,1413.96
13555,1414.61
13556,1409.76
13557,1416.0
13558,1418.29
13559,1414.89
13560,1416.49
13561,1405.26
13562,1408.54
13563,1412.38
13564,1408.67
13565,1412.43
13566,1410.76
13567,1413.89
13568,1413.64
13569,1418.13
13570,1415.41
13571,1412.44
13572,1410.54
13573,1410.23
13574,1415.83
13575,1414.06
13576,1416.73
13577,1408.19
13578,1406.41
13579,1412.54
13580,1413.57
13581,1405.79
13582,1416.46
13583,1414.95
13584,1414.54
13585,1412.99
13586,1419.45
13587,1418.19
13588,1417.33
13589,1423.15
13590,1408.98
13591,1417.61
13592,1425.22
13593,1415.49
13594,1412.91
13595,1421.24
13596,1414.63
13597,1414.2
13598,1418.0
13599,1426.45
13600,1417.88
13601,1417.87
13602,1417.09
13603,1416.84
13604,1418.89
13605,1420.91
13606,1419.41
13607,1423.26
13608,1424.59
13609,1419.61
13610,1427.75
13611,1416.16
13612,1421.84
13613,1412.31
13614,1423.96
13615,1427.77
13616,1423.39
13617,1421.26
13618,1420.22
13619,1433.65
13620,1421.73
13621,1429.45
13622,1421.81
13623,1432.07
13624,1421.07
13625,1430.98
13626,1423.14
13627,1428.54
13628,1427.03
13629,1428.79
13630,1430.17
13631,1400.65
13632,1401.54
13633,1405.22
13634,1408.44
13635,1403.07
13636,1399.12
13637,1399.02
13638,1402.42
13639,1399.12
13640,1405.68
13641,1406.42
13642,1399.64
13643,1398.65
13644,1402.76
13645,1404.58
13646,1406.63
13647,1402.52
13648,1398.91
13649,1402.07
13650,1401.35
13651,1400.83
13652,1408.57
13653,1398.51
13654,1404.97
13655,1402.96
13656,1401.56
13657,1397.94
13658,1397.51
13659,1403.56
13660,1401.98
13661,1403.47
13662,1396.26
13663,1396.31
13664,1402.87
13665,1406.54
13666,1400.27
13667,1403.9
13668,1393.38
13669,1403.49
13670,1395.23
13671,1403.22
13672,1393.94
13673,1406.74
13674,1402.63
13675,1408.84
13676,1400.68
13677,1400.96
13678,1394.68
13679,1401.05
13680,1409.53
13681,1413.52
13682,1400.49
13683,1402.65
13684,1399.91
13685,1403.57
13686,1404.68
13687,1405.01
13688,1400.35
13689,1399.67
13690,1404.78
13691,1401.64
13692,1402.55
13693,1407.13
13694,1403.32
13695,1404.72
13696,1402.42
13697,1405.42
13698,1403.38
13699,1402.21
13700,1398.62
13701,1394.47
13702,1397.55
13703,1397.19
13704,1396.86
13705,1393.68
13706,1403.48
13707,1397.67
13708,1402.1
13709,1400.89
13710,1402.95
13711,1410.19
13712,1400.87
13713,1402.62
13714,1411.14
13715,1403.4
13716,1397.46
13717,1405.94
13718,1397.49
